predicted,actual
0.9128565,
0.95229506,0.0
0.8807234,
0.84755856,
0.90966,
0.953535,
0.9164963,
0.9377908,
0.9416756,
0.9553033,1.0
0.92961866,
0.92367536,1.0
0.9539812,
0.91225314,
0.9624916,
0.9604617,
0.9766789,1.0
0.9090313,
0.9149325,
0.87587273,
0.8854171,
0.9157095,
0.96830285,
0.8758325,
0.9271812,
0.96624273,
0.9387522,
0.96096694,1.0
0.85786885,
0.9594818,
0.9648345,1.0
0.96941245,
0.95536584,
0.9345144,
0.9512312,
0.9760879,1.0
0.84179384,
0.96780026,
0.96634275,
0.9020812,
0.9742978,
0.9595936,
0.92455465,
0.9563457,
0.9785194,
0.9621741,
0.92097956,
0.9673605,
0.9015065,
0.950021,
0.91674566,
0.9365367,
0.9113248,1.0
0.8102612,
0.939693,
0.96157795,
0.95760477,
0.97311395,
0.8486547,1.0
0.94456065,
0.9192681,
0.97585183,
0.8951938,
0.93334615,
0.9255762,
0.9352986,
0.9382677,
0.94250995,
0.89890176,
0.9652456,
0.96709824,
0.8858019,
0.86769265,1.0
0.89622635,
0.93114746,
0.93313795,
0.951523,1.0
0.95787317,1.0
0.89179707,
0.9379113,
0.9059965,
0.89558464,
0.8867107,
0.9332181,
0.8997144,
0.9707227,
0.96830755,
0.9358084,
0.9230711,1.0
0.9193254,
0.9286089,
0.92185766,
0.9331074,
0.9569376,
0.97398055,
0.9700336,
0.9641256,
0.96347135,1.0
0.9157849,
0.8472016,
0.89757985,
0.7726797,1.0
0.84521127,1.0
0.93524116,
0.9475076,1.0
0.9320277,
0.9702988,1.0
0.9282322,
0.97313744,
0.9494439,
0.9163059,
0.9160648,
0.9478095,
0.963101,
0.9143047,
0.9704911,
0.97087574,
0.94903415,1.0
0.98066115,
0.9722406,0.0
0.900355,
0.93382025,1.0
0.9413821,
0.9485013,
0.92685556,
0.96809053,
0.80862,
0.92846996,
0.87055403,
0.9605952,1.0
0.9261424,
0.94156545,
0.8868959,
0.9549529,
0.9537994,1.0
0.96045154,0.0
0.8928418,
0.91913784,1.0
0.95525193,
0.9339337,
0.9599831,
0.87605584,
0.9194397,
0.96658874,
0.9551132,
0.9448674,
0.93096685,1.0
0.9553516,
0.92749727,1.0
0.9405841,
0.93523675,
0.898996,1.0
0.93535376,
0.91304237,
0.91612375,
0.9764251,1.0
0.96099436,
0.92452896,1.0
0.9833129,
0.9537793,
0.8751035,1.0
0.87449706,
0.9686013,
0.8657511,
0.9065358,
0.98090327,
0.9105313,
0.96732503,
0.9261258,
0.96515256,
0.8599621,1.0
0.873183,1.0
0.87966263,
0.9691186,
0.8495409,
0.7397537,
0.8295665,
0.92719936,
0.94971955,
0.9492285,
0.9237898,
0.9195898,1.0
0.9496295,
0.83626455,1.0
0.9457336,
0.9224223,1.0
0.9032132,
0.9302124,
0.9166813,
0.9319109,
0.91416633,
0.8932633,
0.95926124,
0.9178143,
0.88750774,
0.9122419,
0.89984703,
0.8564024,
0.9149833,1.0
0.88349867,
0.9202798,
0.9175849,
0.8847356,
0.93487644,
0.89703685,1.0
0.9480263,1.0
0.9555586,0.0
0.83366185,
0.964874,
0.967952,1.0
0.98157364,
0.9560251,
0.9675644,
0.9468616,
0.96213424,
0.92046267,
0.97075474,
0.97106916,1.0
0.9112253,
0.94317174,
0.8046888,
0.9092935,
0.943873,
0.9648425,
0.95213753,
0.97828454,
0.8312079,
0.97585183,
0.9478879,
0.91442794,
0.97110355,
0.9821416,1.0
0.96740067,
0.9008253,
0.8345044,1.0
0.95029616,
0.9049922,
0.95089346,
0.92004895,
0.96785855,
0.8995207,
0.966924,
0.91362333,1.0
0.9697179,
0.91117275,
0.8969516,
0.9649522,1.0
0.9481148,1.0
0.95569783,
0.89087516,1.0
0.91885114,
0.9735121,
0.9656812,
0.93992996,
0.9736484,
0.970511,
0.92598075,
0.8814129,
0.91018796,
0.94853806,
0.8428021,
0.9628826,1.0
0.9285629,
0.9654297,0.0
0.89717615,
0.9108639,
0.96871907,
0.9148583,
0.892286,1.0
0.91477627,1.0
0.9240649,
0.96003807,
0.9692928,
0.9800888,
0.92778766,
0.9147563,
0.93949395,
0.9695255,
0.95846707,
0.9736484,
0.96528816,
0.90846354,
0.9440023,1.0
0.9654357,0.0
0.9391622,1.0
0.8178663,
0.8910093,
0.9251459,
0.97095406,
0.93094444,
0.9618705,
0.84509474,
0.9652426,
0.94284934,1.0
0.86972713,
0.7458845,
0.95545596,
0.8765803,
0.92521125,
0.86762255,
0.83244777,
0.97739285,
0.834423,
0.8954598,
0.8424873,
0.9156164,0.0
0.89454734,1.0
0.85978776,
0.9682847,
0.8328266,
0.9562359,
0.91749847,
0.9740545,
0.9694849,1.0
0.9550716,
0.97078,
0.9129263,1.0
0.90369165,1.0
0.96869385,
0.95895416,
0.95342135,
0.9584195,
0.96664774,1.0
0.9182821,1.0
0.9496831,
0.9328248,
0.97026896,
0.90950435,
0.9635416,
0.9695469,
0.91253865,
0.9514359,
0.85418046,
0.90382016,
0.93498564,1.0
0.96946037,
0.8718129,
0.90104306,
0.9808853,
0.8640519,
0.97413164,
0.92584515,
0.8324815,1.0
0.90449715,
0.966514,
0.94578266,
0.9446889,1.0
0.96505904,1.0
0.95377123,
0.8682118,
0.9596991,
0.8862084,1.0
0.9602824,
0.96499133,
0.93480915,
0.9188686,
0.96567273,
0.70769256,
0.90426785,
0.9522022,
0.90066886,
0.8687078,
0.9470233,1.0
0.9772949,1.0
0.8608463,
0.9450402,
0.93619555,
0.9496066,
0.9237361,
0.96259385,
0.9628933,
0.94291836,0.0
0.9682723,
0.8551414,
0.94804454,1.0
0.8331617,1.0
0.9234688,
0.9427362,
0.89689034,
0.9342693,1.0
0.8927964,
0.9343658,
0.9205547,
0.97310424,
0.80127966,
0.96564317,1.0
0.8936,1.0
0.9649025,
0.96804976,
0.8518826,
0.8793516,
0.9207294,
0.8780384,
0.9082575,
0.94299734,
0.8156226,
0.903861,
0.92540413,
0.90178066,
0.96940225,1.0
0.93429345,1.0
0.92803854,
0.9616816,
0.8886776,
0.9674874,1.0
0.79682213,
0.95471954,
0.9622572,
0.97104317,1.0
0.9241868,
0.9630373,
0.9522238,
0.9796739,
0.8912479,
0.9723789,
0.96503377,
0.9301302,
0.93963915,
0.89522046,
0.949986,1.0
0.9668249,
0.9703334,
0.9349532,
0.75401133,
0.92485195,
0.9413049,
0.9588725,
0.95162785,1.0
0.9714775,
0.9267824,
0.84965026,1.0
0.92074525,1.0
0.94820476,
0.9636865,
0.9384803,
0.9712673,
0.944281,
0.9445955,
0.9381587,1.0
0.9294683,
0.9185031,1.0
0.91673344,
0.948904,
0.9642044,
0.8372107,
0.9246393,
0.9725432,
0.92742753,
0.9137302,1.0
0.9144067,1.0
0.9650639,
0.85766184,
0.9547139,
0.9665413,
0.9056266,
0.9490389,
0.96493495,
0.98135614,
0.9643027,
0.88909125,
0.9324559,
0.84793186,1.0
0.92668617,
0.8840848,
0.94731104,0.0
0.9562031,
0.87456197,
0.8983682,1.0
0.94373876,1.0
0.91439766,
0.94437116,1.0
0.96962947,1.0
0.95745575,
0.9258933,1.0
0.97749454,
0.9657246,
0.9266229,1.0
0.97913295,
0.95007175,
0.89813745,
0.9298049,1.0
0.9456591,
0.9367804,
0.87835795,
0.9772449,
0.93492883,1.0
0.9565234,
0.96839875,
0.9344622,
0.9505324,
0.8442835,
0.9582288,
0.9073985,
0.95175177,1.0
0.9350899,
0.91628766,
0.97917056,
0.9661673,
0.91038096,
0.9724034,
0.96428764,
0.81759435,
0.89498246,
0.91674566,
0.9255818,
0.9496556,1.0
0.7938259,
0.9496928,
0.9212641,
0.8766325,1.0
0.9497513,1.0
0.90746117,
0.9644956,1.0
0.9150676,
0.9008237,1.0
0.9667232,
0.93864703,
0.9078262,
0.96910805,
0.9719231,
0.95622367,
0.96026224,1.0
0.93947035,
0.8131935,
0.958002,1.0
0.8680464,
0.9580087,
0.96721506,
0.8791728,
0.97092855,
0.94272876,1.0
0.82130426,
0.9308106,1.0
0.9498709,
0.9396971,
0.9668647,
0.93457574,
0.8955791,
0.94898295,
0.96849746,
0.95682335,
0.9147191,1.0
0.87686664,
0.936043,
0.9636611,
0.77179086,
0.9140315,
0.9219099,
0.9073721,
0.84405714,
0.94367135,
0.9240734,
0.8826743,
0.973395,
0.9478968,
0.97183293,
0.9512881,
0.9591851,1.0
0.9285239,
0.97072226,
0.9427894,
0.9624102,
0.96274453,1.0
0.9670003,
0.92441404,
0.8460083,
0.97341496,
0.96375906,
0.9022858,1.0
0.9315761,
0.9624642,
0.8758524,1.0
0.94762844,1.0
0.8033197,
0.94085586,
0.8795154,
0.9656913,
0.94163966,1.0
0.9645902,1.0
0.920769,1.0
0.93745166,
0.950976,
0.9216547,
0.9654142,1.0
0.9518141,
0.8963357,1.0
0.89570034,
0.88452363,
0.90867925,
0.9719722,
0.9408186,
0.93048954,
0.97395724,
0.91372037,
0.9456799,
0.83243805,1.0
0.9377052,
0.902817,
0.91584647,
0.9106109,
0.92773175,
0.9470764,
0.9707282,
0.913385,
0.9151698,
0.97418505,
0.74295825,
0.8777198,
0.9745987,
0.9703711,
0.97219545,
0.9783972,
0.9389532,
0.96223426,
0.9032342,
0.9698805,
0.91734457,0.0
0.78336746,
0.9393981,
0.9455624,
0.91246665,
0.94519293,
0.93824935,1.0
0.94224083,
0.7176559,1.0
0.96591747,
0.6545087,
0.91448706,
0.9299686,
0.8940808,0.0
0.9773631,
0.969158,
0.95034546,
0.9259494,
0.8370763,
0.92362595,
0.9662654,
0.9034455,
0.8966967,1.0
0.82384723,
0.97769827,
0.93791085,
0.9426178,
0.79396635,
0.94012576,1.0
0.9306992,
0.8944742,
0.934557,
0.92499864,1.0
0.9517109,
0.9265754,1.0
0.87815315,
0.9526377,0.0
0.97056144,1.0
0.9045791,1.0
0.8993342,1.0
0.8657092,
0.9362215,
0.9743329,
0.9765362,
0.88772106,
0.96928394,
0.96742857,
0.9103041,
0.9492555,1.0
0.6228303,
0.9662012,0.0
0.8602171,
0.94903463,
0.9124316,
0.91672033,
0.89583635,
0.9687405,
0.7994526,1.0
0.9619009,
0.94814485,
0.9770304,
0.88819677,
0.96412104,
0.9512796,
0.94419795,1.0
0.92466396,
0.96127206,
0.9511174,
0.93757445,
0.9742766,
0.9400058,
0.9678878,
0.96569455,
0.95878077,
0.91552025,1.0
0.9647015,
0.9063222,
0.89031327,
0.94369215,
0.97721386,
0.67892504,1.0
0.9407257,
0.8673378,
0.96163684,
0.9397015,
0.8321543,
0.89503586,
0.9601134,1.0
0.94193846,
0.9697315,
0.9670688,
0.9641472,1.0
0.9370727,1.0
0.9511601,
0.95824885,
0.9651931,1.0
0.9058301,
0.9416855,1.0
0.93303293,
0.9651399,
0.9183332,
0.8372759,1.0
0.9318522,1.0
0.96562594,
0.9370864,
0.9792083,
0.9001228,
0.87534904,
0.9376528,
0.9436409,
0.97754556,
0.9189873,
0.9549389,0.0
0.9335943,
0.8636201,
0.90603083,
0.9577273,1.0
0.7396356,
0.78593475,
0.88849384,1.0
0.9697308,
0.9289846,
0.8626746,
0.95840263,
0.9587282,1.0
0.9573049,1.0
0.9800633,1.0
0.9535059,
0.89438015,
0.9141957,
0.91251373,
0.96752656,0.0
0.94212115,
0.95050687,
0.9755491,
0.923521,
0.9313469,
0.92107826,
0.93169636,
0.9440064,
0.91287714,1.0
0.9801112,
0.908069,
0.91813785,
0.9482907,1.0
0.9806764,0.0
0.9508501,
0.8157718,
0.86164147,
0.76554143,
0.94406,
0.9180628,
0.9386124,
0.9760498,1.0
0.94095045,1.0
0.9534973,1.0
0.9158789,
0.81871426,
0.87071276,
0.6933292,
0.9062867,1.0
0.935254,
0.95265585,
0.7685944,
0.9694248,
0.94475895,
0.9520539,
0.9073356,
0.96004474,
0.9604402,
0.87118316,
0.97002864,
0.9354898,
0.86766493,
0.8746518,
0.9626722,1.0
0.9416316,1.0
0.9161953,
0.7945367,
0.8386829,1.0
0.9806348,1.0
0.9697304,
0.8298462,
0.9338956,
0.9762004,
0.9707728,1.0
0.915138,
0.97094554,1.0
0.91639817,
0.93552464,
0.87638193,
0.89999646,0.0
0.9197885,
0.92796236,
0.9715318,
0.90020835,1.0
0.9288453,
0.93126357,
0.8607661,
0.92442167,
0.9679106,
0.93794715,
0.9214755,
0.8896365,
0.9469507,
0.8032173,
0.9596317,
0.9254177,
0.7781802,
0.9399424,1.0
0.9469717,
0.96304023,
0.85824335,1.0
0.93363273,
0.89590746,
0.96314204,
0.9314619,
0.95573264,
0.9200797,
0.9585943,
0.901194,
0.9430559,
0.94388837,
0.72329366,
0.9799321,
0.9249871,
0.97147715,1.0
0.9087224,1.0
0.95669925,
0.9313376,
0.968629,
0.74121875,
0.8324421,
0.91834944,
0.9480651,
0.8870264,1.0
0.9351584,
0.87030554,
0.96000737,
0.82666516,1.0
0.8661983,
0.9288278,
0.7777183,
0.97554547,1.0
0.88895947,
0.87253255,
0.97999007,
0.937475,1.0
0.88982064,1.0
0.81065,
0.9645951,
0.9484684,
0.9261563,
0.8590516,
0.71477395,
0.97880965,1.0
0.9393544,
0.91628903,1.0
0.94814503,
0.94762224,
0.84708583,
0.9190153,
0.9289846,
0.9092417,
0.9770462,
0.95378417,
0.8867388,
0.9144165,
0.94756037,
0.9479591,
0.94466233,
0.9603984,1.0
0.96364504,
0.9643404,
0.9482114,
0.9645108,
0.9674143,
0.9208069,
0.93547046,
0.9573361,
0.7485924,
0.7620898,
0.9338289,1.0
0.9501529,
0.8408586,
0.96898144,1.0
0.8864951,
0.9375794,
0.96537536,1.0
0.946272,
0.7972728,
0.9194678,
0.9672828,0.0
0.9665512,
0.9377425,
0.9227563,
0.92319787,
0.8911421,
0.9377382,
0.8807497,
0.9403443,
0.9437692,
0.95450836,1.0
0.9415864,1.0
0.90109426,1.0
0.91216123,
0.9700374,1.0
0.9450707,
0.93118554,
0.9438091,
0.97480315,
0.95173615,
0.97158676,
0.93336844,1.0
0.9461665,
0.89059806,
0.98056394,
0.94227546,
0.95723844,
0.71336406,
0.88726914,
0.9514916,1.0
0.83896124,
0.88861674,
0.9654886,
0.9046759,
0.86539656,
0.92744017,
0.86996806,
0.9067709,
0.892911,
0.7944591,1.0
0.9430584,
0.9059141,
0.8955385,
0.91704583,1.0
0.896762,1.0
0.8408622,
0.95127237,1.0
0.9282012,
0.9737177,
0.941939,1.0
0.8447996,
0.8817893,
0.82067674,
0.8029538,1.0
0.9584943,
0.93260497,1.0
0.92538595,
0.8813289,1.0
0.9191641,
0.9188233,
0.8727836,
0.90253794,
0.93344593,
0.7576831,
0.9770875,1.0
0.9635213,
0.8592251,1.0
0.9645139,
0.9296379,
0.91916656,
0.95173776,
0.89405566,
0.94978493,1.0
0.841487,1.0
0.93334407,
0.9128421,
0.87618643,
0.95819926,
0.9775868,
0.96545815,
0.93454975,
0.93199706,
0.95018137,
0.85716707,
0.9271213,
0.94995683,
0.9286711,
0.8293323,
0.96298593,1.0
0.9454695,0.0
0.8989324,
0.9340365,
0.86942786,1.0
0.9719257,
0.92143226,
0.9261925,
0.9385667,
0.87770927,
0.83739513,1.0
0.9515091,
0.94128346,
0.9734258,
0.8131016,1.0
0.95955133,
0.9786975,
0.94277006,
0.9461004,1.0
0.9712701,
0.9426044,0.0
0.8630892,
0.82756567,
0.9401687,1.0
0.9151019,
0.9651634,
0.9260013,
0.91626745,
0.9673131,
0.90669894,
0.9246545,
0.97473043,
0.970919,
0.9712721,
0.90889233,
0.91448295,
0.94514567,
0.94721615,
0.9370066,
0.9116519,
0.97298753,
0.9441405,
0.9225756,
0.9599897,
0.9661598,1.0
0.9167047,
0.96390057,1.0
0.9617183,0.0
0.95648545,
0.9677485,
0.867475,
0.95475966,
0.954893,
0.9254511,
0.8849093,
0.9275549,
0.95230347,
0.9394914,1.0
0.9656303,
0.9261967,
0.8985427,
0.9692396,
0.90542775,
0.9738263,
0.71721596,
0.9714087,
0.9805455,
0.9615384,
0.957663,
0.9257709,1.0
0.9647955,
0.97036093,1.0
0.95875746,
0.9187703,1.0
0.9729128,
0.9684798,
0.8962098,1.0
0.97644097,1.0
0.88052154,
0.80755323,
0.79962087,1.0
0.9357135,
0.8293536,
0.82573766,
0.9436792,1.0
0.9733907,1.0
0.9642537,
0.95155615,
0.9644558,
0.69447315,
0.9720005,
0.95724756,
0.9520144,
0.9493825,
0.9431294,
0.93819416,1.0
0.8590362,
0.865911,
0.88599813,
0.9701816,
0.9735555,
0.97067565,
0.94279057,
0.9047073,
0.88302463,
0.924265,
0.9339809,
0.95992774,1.0
0.9791366,
0.7877584,
0.97039557,
0.94535875,
0.88969034,0.0
0.88551825,1.0
0.9211723,1.0
0.9483965,
0.9019852,1.0
0.96195364,
0.73983896,
0.91279125,0.0
0.9399356,1.0
0.9541908,
0.96040976,1.0
0.783052,
0.9414956,
0.89436454,1.0
0.9354127,1.0
0.96546483,
0.8014797,
0.96135867,
0.8537802,1.0
0.8358213,
0.96702945,
0.97325516,1.0
0.93749285,
0.8177652,1.0
0.9296181,
0.96130556,
0.95179933,
0.92380667,
0.7333938,
0.9698692,
0.9166669,
0.96628356,
0.96629167,
0.9656555,
0.9095931,
0.9183726,1.0
0.9649205,
0.9758532,
0.90754044,
0.9615747,1.0
0.9795716,
0.92379194,
0.9227963,
0.9656393,
0.9257274,
0.92969495,
0.95867,
0.9159244,
0.942423,
0.96805376,
0.948188,
0.89411914,1.0
0.9556195,
0.9722787,1.0
0.9409506,1.0
0.9572291,
0.94706285,
0.9261922,
0.9023223,
0.9519458,
0.84693795,
0.9654555,
0.9550575,
0.87697154,1.0
0.9553301,1.0
0.96980906,
0.88386583,1.0
0.92892337,1.0
0.8950644,
0.94508785,
0.8456028,
0.9317654,
0.94808525,
0.85339046,
0.9548028,
0.96720004,
0.86197954,
0.95732707,
0.7958273,
0.8948362,
0.84349155,
0.9492437,1.0
0.97290945,
0.92438895,
0.94720453,
0.94353825,1.0
0.9760879,
0.8403489,
0.96500576,
0.92346436,
0.9736789,1.0
0.9716833,
0.94619787,1.0
0.81074464,1.0
0.8902584,
0.90514237,
0.9669201,1.0
0.9218049,1.0
0.94775265,
0.82105523,
0.8902983,1.0
0.9468155,
0.9714974,
0.96108043,
0.9073624,
0.94670266,1.0
0.91352385,
0.96113706,
0.92798483,
0.8922891,1.0
0.9714867,
0.93231785,1.0
0.981399,
0.9304921,
0.9602729,1.0
0.9714612,
0.92182606,
0.9689827,
0.9591418,1.0
0.94490176,
0.8651932,
0.8554813,1.0
0.83792216,
0.9656713,
0.8700527,
0.9233883,
0.9583744,
0.8921332,
0.9330885,1.0
0.8750966,1.0
0.9471011,
0.90212446,
0.87494135,
0.9091956,
0.94450873,
0.8380607,
0.95603037,
0.7204694,0.0
0.7765439,
0.82175934,1.0
0.9412925,1.0
0.9626868,1.0
0.9521646,
0.9379628,
0.92661893,
0.95969427,
0.9527355,1.0
0.9758956,
0.9458649,1.0
0.95860744,1.0
0.83675784,
0.8538324,
0.9559701,1.0
0.94325787,
0.93569094,
0.9509342,1.0
0.88431317,
0.92133677,1.0
0.9607684,
0.93710816,
0.85959554,
0.9573133,
0.92996407,1.0
0.90768254,
0.9466296,
0.94125515,
0.89307064,
0.8473515,1.0
0.8240127,1.0
0.96623904,0.0
0.93971443,
0.9327739,
0.9010696,
0.8948738,
0.96446764,
0.8860829,
0.92257255,
0.95937216,
0.89713186,
0.95907927,
0.8387107,
0.85439074,
0.8599071,
0.9584968,
0.9158914,
0.85359114,
0.9394914,
0.9275259,1.0
0.9708039,
0.883916,
0.9485481,
0.92889833,
0.94113487,
0.950411,
0.91281664,
0.96735686,
0.96192485,
0.9031753,
0.9765916,
0.9609175,1.0
0.9506232,1.0
0.9592239,
0.9564158,1.0
0.94327134,
0.95596087,
0.9419628,
0.79110265,
0.87947065,
0.8872311,
0.8760703,
0.9323456,
0.9605146,
0.9656078,
0.95631385,1.0
0.95265627,
0.95781946,
0.9304242,
0.9693918,
0.8921497,
0.9281058,
0.9422979,
0.9699118,
0.9539257,
0.94105655,1.0
0.9258846,
0.9396582,
0.9711502,
0.9298178,1.0
0.96280897,1.0
0.93019515,1.0
0.95872843,
0.8887049,
0.9071732,
0.9722196,
0.9447402,1.0
0.9633522,
0.92145,
0.9560396,
0.9592285,1.0
0.9582633,
0.91486186,
0.97094417,
0.93156224,1.0
0.9223008,
0.9683243,
0.93187195,
0.9658788,
0.9269986,
0.9312993,
0.937206,
0.90788335,1.0
0.89761776,
0.9198536,
0.90027213,
0.97537905,
0.9171187,
0.91326445,
0.9601647,
0.91740227,
0.97501504,
0.8757374,
0.88416487,
0.93630624,
0.93594486,
0.94236976,
0.92165923,
0.9756808,
0.9667387,1.0
0.90889615,
0.7433563,
0.9144362,
0.9621682,1.0
0.9534905,
0.9018779,
0.9712484,1.0
0.9678216,
0.9697235,1.0
0.9189007,
0.9630017,
0.90698713,
0.9798488,1.0
0.9350104,
0.9592746,
0.93477947,
0.9240183,
0.9411884,1.0
0.84734493,
0.9642518,
0.9737942,0.0
0.8441454,1.0
0.9576477,
0.9661379,
0.973281,
0.9048479,1.0
0.9151975,1.0
0.8407926,
0.9385406,
0.9669446,
0.96822786,
0.9808772,
0.93356043,
0.94696724,
0.9217948,
0.7492534,
0.93832254,1.0
0.91224945,1.0
0.94874233,
0.8984133,
0.9040789,0.0
0.96951777,
0.9385852,
0.94996804,1.0
0.89713186,1.0
0.9320357,
0.87962914,
0.61486983,
0.9498784,
0.9426115,
0.95428,
0.9416855,
0.8545005,
0.9385803,
0.9591524,
0.9410183,
0.97367305,1.0
0.95182985,
0.67433333,
0.9584054,
0.90651304,
0.9611372,
0.72825986,
0.96833915,
0.94149345,
0.9330762,1.0
0.9235341,
0.90729755,1.0
0.95975685,1.0
0.9622625,
0.8478578,
0.8566049,
0.87573487,
0.72668034,
0.9658315,
0.9215776,1.0
0.93231815,1.0
0.82244885,
0.8911347,
0.96062404,
0.97092575,1.0
0.9768826,
0.9578953,
0.92025185,1.0
0.8644809,
0.9673573,
0.95965445,
0.92239326,
0.9290469,
0.8795246,
0.9573617,
0.95202875,
0.91473615,
0.88566583,
0.9764348,
0.7425713,
0.9520112,1.0
0.9714745,
0.6248934,
0.92466193,
0.675067,
0.9271685,
0.9173202,
0.86911315,
0.9616884,
0.90272945,
0.94811803,
0.9593604,
0.9253397,
0.9736868,1.0
0.8968978,
0.911487,
0.9471209,
0.93837184,
0.90354264,
0.96480155,
0.975008,
0.9332291,
0.9643404,
0.9588667,
0.9382221,1.0
0.92085904,1.0
0.95727044,
0.94211036,1.0
0.8845869,1.0
0.93857616,
0.85368514,
0.88478756,
0.8983417,
0.9705904,
0.93182373,
0.96223235,
0.9604587,
0.9644518,
0.8910869,1.0
0.9634924,
0.8950476,
0.92052925,
0.90822905,
0.8366614,
0.9715977,
0.92856693,
0.9552801,1.0
0.8655736,
0.96523374,
0.77318615,
0.9506067,
0.93854684,
0.86822385,
0.877267,
0.96629435,
0.8028945,0.0
0.9043373,1.0
0.97459114,
0.9439572,1.0
0.9227905,
0.7600536,1.0
0.8540204,
0.91438776,
0.89039105,
0.71623874,
0.9679281,
0.966067,
0.9131392,
0.9449521,
0.9329438,
0.8340118,
0.83630824,
0.94578457,
0.7739004,0.0
0.8595174,
0.8880954,
0.9748974,1.0
0.84860706,
0.8978785,
0.9673808,
0.9675666,
0.95846736,
0.8840677,1.0
0.9637957,
0.9633535,
0.9687347,
0.98042345,
0.9735555,1.0
0.9374442,
0.9075043,
0.9722201,
0.90550554,
0.91915625,
0.921341,
0.9481953,
0.8067871,1.0
0.9586677,
0.9365501,
0.9310445,
0.928529,
0.9243517,
0.93874556,
0.9591418,1.0
0.89664567,
0.9057872,
0.90076226,
0.96669066,
0.96885073,
0.9316216,
0.9741362,
0.8189532,
0.96951854,
0.9519909,
0.85845786,1.0
0.97019154,
0.9326161,1.0
0.96109676,
0.64117724,
0.9311228,1.0
0.93061405,1.0
0.97394264,
0.91692346,
0.95950776,
0.96265924,
0.9512493,
0.85602295,
0.85285884,
0.9479871,
0.9576082,0.0
0.9636607,
0.96532047,
0.9165061,
0.8493297,0.0
0.97597504,
0.9281464,
0.93085724,
0.9495253,
0.95139915,
0.8124645,1.0
0.73549455,1.0
0.9704371,
0.94444025,
0.89381886,
0.9380775,1.0
0.94904673,
0.92274356,
0.8965386,
0.9461833,
0.9381792,
0.8204041,1.0
0.9555743,
0.9316299,
0.93755347,1.0
0.963055,
0.92115486,
0.9170961,
0.9457095,
0.8869594,
0.8324151,
0.96436924,1.0
0.97848207,
0.97865206,
0.93485177,
0.9272345,
0.9764082,
0.9750954,1.0
0.92515826,
0.9492175,
0.9639714,
0.9265728,1.0
0.94508785,
0.89495134,
0.96318674,
0.96227264,
0.887386,1.0
0.9835923,1.0
0.8000472,1.0
0.89521646,
0.8878285,
0.8940639,
0.9541206,
0.8478547,
0.960805,
0.9280765,
0.9555963,
0.9468685,
0.95291543,
0.9350803,
0.95137376,1.0
0.9329923,1.0
0.94532907,
0.88794535,1.0
0.9735222,
0.953024,
0.9666539,
0.95395076,
0.9728021,
0.8805766,1.0
0.96903986,1.0
0.96370614,1.0
0.9567783,1.0
0.93893975,
0.967195,
0.90279347,
0.8759232,
0.93964034,
0.8329742,
0.88040406,1.0
0.9480557,
0.87233734,
0.7888212,
0.92330945,
0.92864704,
0.9353482,1.0
0.8106835,
0.9581603,
0.84520763,
0.9302489,
0.9708547,
0.94121873,1.0
0.9312875,
0.8983337,
0.7139066,
0.9705987,
0.9138749,
0.9387042,
0.8752192,
0.9261067,
0.95817876,
0.9554369,
0.94762224,
0.9564494,
0.9607748,1.0
0.9239418,
0.96778786,
0.9150383,
0.9151321,1.0
0.9701522,
0.9784912,
0.9252256,1.0
0.9333891,
0.94583863,
0.93826646,
0.9515162,
0.9605603,
0.93772286,
0.92163366,
0.95352155,1.0
0.9259216,
0.9635899,
0.9224341,
0.96403927,
0.984495,
0.9556599,
0.8801868,1.0
0.9272713,
0.9524526,
0.94646627,
0.95787627,
0.85892063,
0.9677547,1.0
0.9093131,
0.7559657,
0.9305949,1.0
0.9691581,
0.95429546,
0.9042541,
0.92637867,1.0
0.94957227,
0.964721,1.0
0.8298399,1.0
0.97700465,
0.9170673,
0.9497842,
0.96244013,
0.91942143,
0.7513603,1.0
0.97583836,
0.9515347,1.0
0.9135506,1.0
0.9549481,
0.9525587,1.0
0.94386894,
0.94085586,0.0
0.96244115,
0.89113307,
0.84580207,
0.89463264,
0.91096383,
0.9510317,
0.9284901,
0.97414,
0.945669,
0.84836966,
0.9272587,
0.95451784,1.0
0.8223053,
0.9338952,1.0
0.9721987,
0.9751111,
0.9377258,
0.89002997,1.0
0.95462817,
0.9351676,1.0
0.8792976,
0.8469382,
0.861353,
0.9563983,
0.94792956,
0.78967494,
0.83704376,
0.9619466,1.0
0.9727719,
0.91980827,0.0
0.705639,
0.90011805,
0.929784,
0.93735003,
0.80338717,
0.9286162,
0.9234726,
0.922589,
0.9601329,
0.9269217,
0.94378984,
0.9804646,1.0
0.9148349,
0.9359862,
0.86102664,
0.89199495,
0.9584968,
0.94787496,
0.9023912,1.0
0.9453122,
0.9675413,
0.9231044,
0.97681504,1.0
0.8704898,
0.9746327,
0.95352626,1.0
0.91403776,1.0
0.91884786,1.0
0.93324476,
0.9402697,
0.9292472,1.0
0.946403,
0.89267623,1.0
0.9692229,
0.9062638,
0.9570324,
0.92458457,
0.92431104,1.0
0.8817296,1.0
0.96706635,
0.9635204,
0.93236065,0.0
0.95541817,
0.945449,
0.96913403,
0.9372496,
0.9135718,1.0
0.94355536,
0.95758855,1.0
0.9834696,1.0
0.91081697,
0.93048096,
0.9660189,1.0
0.93219155,
0.900429,
0.9729971,
0.9734282,
